simulation,gcb,dem_house_seats,rep_house_seats,dem_house_win,rep_house_win,dem_senate_seats,rep_senate_seats,dem_senate_win,rep_senate_win
1927,-17.448731022846776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1928,1.0334465382232243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1929,-9.228461329326775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1930,16.370027394703225,286.0,149.0,100.0,0.0,57.0,43.0,100.0,0.0
1931,12.794933611713224,262.0,173.0,100.0,0.0,53.0,47.0,100.0,0.0
1932,-4.965379213606775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1933,8.650311779033224,250.0,185.0,100.0,0.0,49.0,51.0,0.0,100.0
1934,-16.866973834096775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1935,16.593534033673222,287.0,148.0,100.0,0.0,57.0,43.0,100.0,0.0
1936,-11.863999145516775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1937,1.5177763073732244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1938,-1.6739555839667757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1939,-4.963882329116776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1940,-1.4832037792267756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1941,-1.3232032165067755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1942,-1.4471740887467757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1943,-14.885430844366777,169.0,266.0,0.0,100.0,39.0,61.0,0.0,100.0
1944,-13.404817472046775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1945,4.420202704123224,232.0,203.0,100.0,0.0,49.0,51.0,0.0,100.0
1946,-10.240651737706775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1947,2.2163220802832244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1948,20.519641945463224,315.0,120.0,100.0,0.0,58.0,42.0,100.0,0.0
1949,14.925126278633225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1950,-1.8661112120767753,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1951,10.636247291513225,257.0,178.0,100.0,0.0,53.0,47.0,100.0,0.0
1952,-1.1905931228567757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1953,20.102675404693226,310.0,125.0,100.0,0.0,58.0,42.0,100.0,0.0
1954,12.103070204573225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1955,17.299220689603224,290.0,145.0,100.0,0.0,57.0,43.0,100.0,0.0
1956,-3.7346904123067755,212.0,223.0,0.0,100.0,45.0,55.0,0.0,100.0
1957,14.901451390753225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1958,-15.639996640996774,163.0,272.0,0.0,100.0,39.0,61.0,0.0,100.0
1959,-4.797268775136775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1960,4.434884131963225,232.0,203.0,100.0,0.0,49.0,51.0,0.0,100.0
1961,-17.620577559086776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1962,8.556628687823224,248.0,187.0,100.0,0.0,49.0,51.0,0.0,100.0
1963,15.613490557173225,280.0,155.0,100.0,0.0,56.0,44.0,100.0,0.0
1964,-9.819344498336775,195.0,240.0,0.0,100.0,43.0,57.0,0.0,100.0
1965,6.791302637633224,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1966,15.009649161603225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1967,16.371108987633225,286.0,149.0,100.0,0.0,57.0,43.0,100.0,0.0
1968,-2.3180191856667753,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1969,-9.413811345916775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1970,16.921613768203223,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1971,7.577741509713224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1972,0.36507153801322434,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1973,15.501554870413225,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1974,21.286216993223224,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1975,14.185796845653226,272.0,163.0,100.0,0.0,53.0,47.0,100.0,0.0
1976,-17.265818659656777,156.0,279.0,0.0,100.0,38.0,62.0,0.0,100.0
1977,-14.679362444656775,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1978,-15.110108560906774,165.0,270.0,0.0,100.0,39.0,61.0,0.0,100.0
1979,9.708455951053224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1980,-6.997521881406776,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1981,0.7785132182332244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1982,11.360776346443226,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1983,-16.326436747156777,159.0,276.0,0.0,100.0,39.0,61.0,0.0,100.0
1984,-1.4369829890367756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1985,15.674529275303225,281.0,154.0,100.0,0.0,56.0,44.0,100.0,0.0
1986,19.261023288123226,301.0,134.0,100.0,0.0,58.0,42.0,100.0,0.0
1987,1.7455545266532244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1988,-2.1116643083167754,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1989,9.579721875003225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1990,-7.456628103686775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1991,-6.978312799956775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1992,8.256653611333224,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1993,-10.200624629066775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1994,-8.107315910106776,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1995,15.167342154273225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1996,9.275570473363224,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1997,16.530605114453223,286.0,149.0,100.0,0.0,57.0,43.0,100.0,0.0
1998,-14.618592607946773,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1999,2.6570379481532242,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
